OrderNumber,CustomerName,State,TaxRate,ProductType,Area,CostPerSquareFoot,LaborCostPerSquareFoot,MaterialCost,LaborCost,Tax,Total,OrderDate
123574,Penn Jillette,XX,9.46,Straw,65534.00,1.80,3.25,117961.20,212985.50,31307.56,362254.26,11-23-1928
327126,Jean Ichbiah,XX,9.46,Asphalt,168650.00,10.78,13.33,1818047.00,2248104.50,384657.93,4450809.43,11-23-1936
327139,Ada Lovelace,XX,9.46,Tile,138523.00,1.50,14.30,207784.50,1980878.90,207047.56,2395710.96,11-23-1936
327216,Thurston Howell# III,AK,1.76,Trampoline,66597.00,20.78,13.33,1383885.66,887738.01,39980.58,2311604.25,11-23-1936
327281,Alphabet,ZZ,9.46,Mosaic Tile,204293.00,18.50,49.25,3779420.50,10061430.25,1309344.48,15150195.23,11-23-1936
327316,Steve Jobs,AK,1.76,Laminate,11786.00,4.50,9.80,53037.00,115502.80,2966.30,171506.10,11-23-1936
327319,Alan M. Galloway# Sr.,II,9.46,Tile,15817.00,1.50,14.30,23725.50,226183.10,23641.35,273549.95,11-23-1936
327383,Tractor Supply Co.,WY,9.46,Laminate,159143.00,4.50,9.80,716143.50,1559601.40,215285.47,2491030.37,11-23-1936
327404,Ada Lovelace,HI,4.35,Wood,249478.00,12.50,9.25,3118475.00,2307671.50,236037.37,5662183.87,11-23-1936
327460,Alphabet,WY,9.46,Tile,102975.00,1.50,14.30,154462.50,1472542.50,153914.67,1780919.67,11-23-1936
327518,Albert Einstein,KY,6,Distressed Red Oak,197198.00,18.57,23.33,3661966.86,4600629.34,495755.77,8758351.97,11-23-1936
327573,Jaden Smith,ZZ,9.46,Mosaic Tile,223301.00,18.50,49.25,4131068.50,10997574.25,1431169.60,16559812.35,11-23-1936
327582,Albert Einstein,LO,9.46,Straw,24741.00,1.80,3.25,44533.80,80408.25,11819.52,136761.57,11-23-1936
327641,Apple,XX,9.46,Disco Light Up Panels,56945.00,40.78,23.33,2322217.10,1328526.85,345360.38,3996104.33,11-23-1936
327697,Thurston Howell# III,DN,9.46,Straw,286605.00,1.80,3.25,515889.00,931466.25,136919.81,1584275.06,11-23-1936
327698,Jaden Smith,HI,4.35,Granite,158008.00,72.50,29.25,11455580.00,4621734.00,699363.16,16776677.16,11-23-1936
327701,Bill Gates,AK,1.76,Asphalt,45424.00,10.78,13.33,489670.72,605501.92,19275.04,1114447.68,11-23-1936
327793,Elon Musk,AK,1.76,Disco Light Up Panels,75388.00,40.78,23.33,3074322.64,1758802.04,85062.99,4918187.67,11-23-1936
327913,Louisville Llama Farm,DN,9.46,Carpet,232064.00,12.50,6.30,2900800.00,1462003.20,412721.18,4775524.38,11-23-1936
327916,Charles Babbage,KY,6,Straw,123358.00,1.80,3.25,222044.40,400913.50,37377.47,660335.37,11-23-1936
327936,The Boring Company,LO,9.46,Mosaic Tile,227254.00,18.50,49.25,4204199.00,11192259.50,1456504.97,16852963.47,11-23-1936
328021,Thurston Howell# III,HI,4.35,Distressed Red Oak,216794.00,18.57,23.33,4025864.58,5057804.02,395139.58,9478808.18,11-23-1936
328069,Grace Murray Hopper,TX,8.19,Mosaic Tile,80681.00,18.50,49.25,1492598.50,3973539.25,447676.68,5913814.43,11-23-1936
328095,Apple,WY,9.46,Laminate,279946.00,4.50,9.80,1259757.00,2743470.80,378705.35,4381933.15,11-23-1936
328103,Albert Einstein,II,9.46,Carpet,82185.00,12.50,6.30,1027312.50,517765.50,146164.38,1691242.38,11-23-1936
328217,The Boring Company,AK,1.76,Mosaic Tile,257658.00,18.50,49.25,4766673.00,12689656.50,307231.40,17763560.90,11-23-1936
328263,Ada Lovelace,DN,9.46,Straw,64181.00,1.80,3.25,115525.80,208588.25,30661.19,354775.24,11-23-1936
328296,Microsoft# Inc.,AK,1.76,Straw,92004.00,1.80,3.25,165607.20,299013.00,8177.32,472797.52,11-23-1936
34128,Elon Musk,II,9.46,Trampoline,948.00,20.78,13.33,19699.44,12636.84,3059.01,35395.29,11-23-2024
34227,Thomas J. Watson,KY,6,Wood,36533.00,12.50,9.25,456662.50,337930.25,47675.57,842268.32,11-23-2024
34273,Bill Gates,TX,8.19,Dirt,126625.00,0.78,3.33,98767.50,421661.25,42623.11,563051.86,11-23-2024
34299,Grace Murray Hopper,TX,8.19,Laminate,246029.00,4.50,9.80,1107130.50,2411084.20,288141.78,3806356.48,11-23-2024
34347,Elon Musk,ZZ,9.46,Granite,286493.00,72.50,29.25,20770742.50,8379920.25,2757652.70,31908315.45,11-23-2024
34377,Adams# Douglas,DN,9.46,Bamboo,102039.00,18.50,9.25,1887721.50,943860.75,267867.68,3099449.93,11-23-2024
34426,Charles Darwin,XX,9.46,Granite,66906.00,72.50,29.25,4850685.00,1957000.50,644007.05,7451692.55,11-23-2024
34428,Charles Darwin,II,9.46,Carpet,159760.00,12.50,6.30,1997000.00,1006488.00,284129.96,3287617.96,11-23-2024
34514,Alan M. Galloway# Jr.,KY,6,Carpet,78545.00,12.50,6.30,981812.50,494833.50,88598.76,1565244.76,11-23-2024
34523,The Boring Company,ZZ,9.46,Laminate,7879.00,4.50,9.80,35455.50,77214.20,10658.55,123328.25,11-23-2024
34607,The Boring Company,LO,9.46,Laminate,30863.00,4.50,9.80,138883.50,302457.40,41750.85,483091.75,11-23-2024
34639,Alan M. Galloway# Jr.,OH,7.14,Mosaic Tile,110372.00,18.50,49.25,2041882.00,5435821.00,533907.99,8011610.99,11-23-2024
34736,Elon Musk,WY,9.46,Bamboo,81024.00,18.50,9.25,1498944.00,749472.00,212700.15,2461116.15,11-23-2024
34820,Monsters Inc.,RI,7,Dirt,47495.00,0.78,3.33,37046.10,158158.35,13664.31,208868.76,11-23-2024
34844,Monsters Inc.,HI,4.35,Disco Light Up Panels,114589.00,40.78,23.33,4672939.42,2673361.37,319564.08,7665864.87,11-23-2024
34878,Bill Gates,TX,8.19,Disco Light Up Panels,210094.00,40.78,23.33,8567633.32,4901493.02,1103121.45,14572247.79,11-23-2024
34939,Monty Hall,DN,9.46,Asphalt,74652.00,10.78,13.33,804748.56,995111.16,170266.73,1970126.45,11-23-2024
35010,Charles Darwin,HI,4.35,Wood,64292.00,12.50,9.25,803650.00,594701.00,60828.27,1459179.27,11-23-2024
35124,Bill Gates,ZZ,9.46,Granite,244234.00,72.50,29.25,17706965.00,7143844.50,2350886.58,27201696.08,11-23-2024
35157,Alan M. Galloway# Sr.,HI,4.35,Trampoline,1762.00,20.78,13.33,36614.36,23487.46,2614.43,62716.25,11-23-2024
35189,Steve Jobs,HI,4.35,Bamboo,190536.00,18.50,9.25,3524916.00,1762458.00,230000.77,5517374.77,11-23-2024
35192,Bill Gates,HI,4.35,Bamboo,79607.00,18.50,9.25,1472729.50,736364.75,96095.60,2305189.85,11-23-2024
35250,Microsoft# Inc.,RI,7,Wood,54396.00,12.50,9.25,679950.00,503163.00,82817.91,1265930.91,11-23-2024
35281,Alphabet,KY,6,Marble,66421.00,88.73,34.25,5893535.33,2274919.25,490107.27,8658561.85,11-23-2024
35356,Jean Ichbiah,WY,9.46,Carpet,264858.00,12.50,6.30,3310725.00,1668605.40,471044.66,5450375.06,11-23-2024
35406,Thomas J. Watson,KY,6,Granite,150761.00,72.50,29.25,10930172.50,4409759.25,920395.91,16260327.66,11-23-2024
35413,Albert Einstein,II,9.46,Marble,113553.00,88.73,34.25,10075557.69,3889190.25,1321065.16,15285813.10,11-23-2024
67919,Penn Jillette,XX,9.46,Straw,239238.00,1.80,3.25,430628.40,777523.50,114291.17,1322443.07,11-23-2027
67942,Alphabet,XX,9.46,Marble,250940.00,88.73,34.25,22265906.20,8594695.00,2919412.87,33780014.07,11-23-2027
67954,Steve Jobs,XX,9.46,Straw,246367.00,1.80,3.25,443460.60,800692.75,117696.91,1361850.26,11-23-2027
67990,Alan M. Galloway# Sr.,OH,7.14,Granite,293041.00,72.50,29.25,21245472.50,8571449.25,2128928.21,31945849.96,11-23-2027
68025,Ada Lovelace,DN,9.46,Trampoline,293105.00,20.78,13.33,6090721.90,3907089.65,945792.97,10943604.52,11-23-2027
68058,Microsoft# Inc.,KY,6,Tile,134166.00,1.50,14.30,201249.00,1918573.80,127189.37,2247012.17,11-23-2027
68090,Charles Babbage,RI,7,Granite,274628.00,72.50,29.25,19910530.00,8032869.00,1956037.93,29899436.93,11-23-2027
68155,Bill Gates,RI,7,Straw,189069.00,1.80,3.25,340324.20,614474.25,66835.89,1021634.34,11-23-2027
68163,Jaden Smith,TX,8.19,Wood,61709.00,12.50,9.25,771362.50,570808.25,109923.78,1452094.53,11-23-2027
68220,Monty Hall,WY,9.46,Straw,274021.00,1.80,3.25,493237.80,890568.25,130908.05,1514714.10,11-23-2027
68231,Alphabet,WY,9.46,Dirt,249345.00,0.78,3.33,194489.10,830318.85,96946.83,1121754.78,11-23-2027
68289,Jaden Smith,LO,9.46,Carpet,87967.00,12.50,6.30,1099587.50,554192.10,156447.55,1810227.15,11-23-2027
68380,Elon Musk,TX,8.19,Carpet,163485.00,12.50,6.30,2043562.50,1029955.50,251721.12,3325239.12,11-23-2027
68440,Elon Musk,DN,9.46,Wood,151895.00,12.50,9.25,1898687.50,1405028.75,312531.56,3616247.81,11-23-2027
68499,Elon Musk,XX,9.46,Disco Light Up Panels,99920.00,40.78,23.33,4074737.60,2331133.60,605995.42,7011866.62,11-23-2027
68570,Charles Darwin,OH,7.14,Mosaic Tile,148630.00,18.50,49.25,2749655.00,7320027.50,718975.33,10788657.83,11-23-2027
68645,Alan M. Galloway# Jr.,DN,9.46,Disco Light Up Panels,18402.00,40.78,23.33,750433.56,429318.66,111604.56,1291356.78,11-23-2027
68725,Monty Hall,DN,9.46,Tile,137669.00,1.50,14.30,206503.50,1968666.70,205771.10,2380941.30,11-23-2027
68816,Alan M. Galloway# Sr.,II,9.46,Marble,214244.00,88.73,34.25,19009870.12,7337857.00,2492494.99,28840222.11,11-23-2027
68873,Alan M. Galloway# Jr.,HI,4.35,Wood,297451.00,12.50,9.25,3718137.50,2751421.75,281425.83,6750985.08,11-23-2027
68947,Monsters Inc.,ZZ,9.46,Disco Light Up Panels,209077.00,40.78,23.33,8526160.06,4877766.41,1268011.44,14671937.91,11-23-2027
68968,Bill Gates,KY,6,Mosaic Tile,212250.00,18.50,49.25,3926625.00,10453312.50,862796.25,15242733.75,11-23-2027
69043,Albert Einstein,KY,6,Asphalt,21900.00,10.78,13.33,236082.00,291927.00,31680.54,559689.54,11-23-2027
69110,Bill Gates,TX,8.19,Trampoline,172589.00,20.78,13.33,3586399.42,2300611.37,482146.18,6369156.97,11-23-2027
69171,Jaden Smith,XX,9.46,Laminate,11318.00,4.50,9.80,50931.00,110916.40,15310.76,177158.16,11-23-2027
69196,Microsoft# Inc.,AK,1.76,Carpet,221445.00,12.50,6.30,2768062.50,1395103.50,73271.72,4236437.72,11-23-2027
69239,Bill Gates,TX,8.19,Granite,202930.00,72.50,29.25,14712425.00,5935702.50,1691081.64,22339209.14,11-23-2027
69261,Steve Jobs,WY,9.46,Mosaic Tile,9892.00,18.50,49.25,183002.00,487181.00,63399.31,733582.31,11-23-2027
69377,Thomas J. Watson,WY,9.46,Wood,239126.00,12.50,9.25,2989075.00,2211915.50,492013.70,5693004.20,11-23-2027
69418,Charles Darwin,WY,9.46,Marble,176863.00,88.73,34.25,15693053.99,6057557.75,2057607.87,23808219.61,11-23-2027
69439,Thomas J. Watson,AK,1.76,Granite,69698.00,72.50,29.25,5053105.00,2038666.50,124815.18,7216586.68,11-23-2027
69448,Microsoft# Inc.,HI,4.35,Marble,213411.00,88.73,34.25,18935958.03,7309326.75,1141669.89,27386954.67,11-23-2027
69516,Microsoft# Inc.,RI,7,Granite,112095.00,72.50,29.25,8126887.50,3278778.75,798396.64,12204062.89,11-23-2027
69530,Thomas J. Watson,TX,8.19,Dirt,33118.00,0.78,3.33,25832.04,110282.94,11147.82,147262.80,11-23-2027
69543,Monty Hall,WY,9.46,Asphalt,278242.00,10.78,13.33,2999448.76,3708965.86,634616.02,7343030.64,11-23-2027
69626,Apple,WY,9.46,Granite,157984.00,72.50,29.25,11453840.00,4621032.00,1520682.89,17595554.89,11-23-2027
131452,Bill Gates,RI,7,Disco Light Up Panels,225160.00,40.78,23.33,9182024.80,5252982.80,1010450.53,15445458.13,11-25-1972
131471,Penn Jillette,KY,6,Dirt,27285.00,0.78,3.33,21282.30,90859.05,6728.48,118869.83,11-25-1972
131540,Thomas J. Watson,RI,7,Asphalt,160021.00,10.78,13.33,1725026.38,2133079.93,270067.44,4128173.75,11-25-1972
131600,Jean Ichbiah,TX,8.19,Marble,272232.00,88.73,34.25,24155145.36,9323946.00,2741937.58,36221028.94,11-25-1972
131632,Bill Gates,AK,1.76,Wood,242430.00,12.50,9.25,3030375.00,2242477.50,92802.20,5365654.70,11-25-1972
131657,Microsoft# Inc.,XX,9.46,Trampoline,288979.00,20.78,13.33,6004983.62,3852090.07,932479.17,10789552.86,11-25-1972
131753,Ada Lovelace,HI,4.35,Trampoline,292414.00,20.78,13.33,6076362.92,3897878.62,433879.51,10408121.05,11-25-1972
131779,Louisville Llama Farm,XX,9.46,Dirt,19263.00,0.78,3.33,15025.14,64145.79,7489.57,86660.50,11-25-1972
131909,Alan M. Galloway# Jr.,KY,6,Mosaic Tile,207855.00,18.50,49.25,3845317.50,10236858.75,844930.58,14927106.83,11-25-1972
131990,Alan M. Galloway# Jr.,OH,7.14,Laminate,187333.00,4.50,9.80,842998.50,1835863.40,191270.74,2870132.64,11-25-1972
132003,Alan M. Galloway# Jr.,DN,9.46,Carpet,75985.00,12.50,6.30,949812.50,478705.50,135137.80,1563655.80,11-25-1972
132085,Apple,LO,9.46,Wood,116353.00,12.50,9.25,1454412.50,1076265.25,239402.12,2770079.87,11-25-1972
132102,Apple,KY,6,Distressed Red Oak,214777.00,18.57,23.33,3988408.89,5010747.41,539949.38,9539105.68,11-25-1972
132196,Elon Musk,RI,7,Wood,279532.00,12.50,9.25,3494150.00,2585671.00,425587.47,6505408.47,11-25-1972
132234,Tractor Supply Co.,RI,7,Granite,153233.00,72.50,29.25,11109392.50,4482065.25,1091402.04,16682859.79,11-25-1972
132274,Alan M. Galloway# Sr.,RI,7,Disco Light Up Panels,96970.00,40.78,23.33,3954436.60,2262310.10,435172.27,6651918.97,11-25-1972
132321,Thomas J. Watson,ZZ,9.46,Tile,249975.00,1.50,14.30,374962.50,3574642.50,373632.63,4323237.63,11-25-1972
132342,Thomas J. Watson,LO,9.46,Marble,196455.00,88.73,34.25,17431452.15,6728583.75,2285539.40,26445575.30,11-25-1972
132358,Penn Jillette,TX,8.19,Dirt,131637.00,0.78,3.33,102676.86,438351.21,44310.20,585338.27,11-25-1972
132388,Microsoft# Inc.,ZZ,9.46,Tile,185232.00,1.50,14.30,277848.00,2648817.60,276862.57,3203528.17,11-25-1972
132441,Alphabet,AK,1.76,Wood,106810.00,12.50,9.25,1335125.00,987992.50,40886.87,2364004.37,11-25-1972
132538,Alan M. Galloway# Sr.,AK,1.76,Bamboo,9931.00,18.50,9.25,183723.50,91861.75,4850.30,280435.55,11-25-1972
132616,Ada Lovelace,XX,9.46,Disco Light Up Panels,187458.00,40.78,23.33,7644537.24,4373395.14,1136896.40,13154828.78,11-25-1972
132648,Monsters Inc.,AK,1.76,Distressed Red Oak,290512.00,18.57,23.33,5394807.84,6777644.96,214235.17,12386687.97,11-25-1972
132745,Albert Einstein,KY,6,Laminate,80170.00,4.50,9.80,360765.00,785666.00,68785.86,1215216.86,11-25-1972
132821,Microsoft# Inc.,ZZ,9.46,Distressed Red Oak,216760.00,18.57,23.33,4025233.20,5057010.80,859180.28,9941424.28,11-25-1972
132828,Adams# Douglas,DN,9.46,Bamboo,43432.00,18.50,9.25,803492.00,401746.00,114015.51,1319253.51,11-25-1972
206897,Jean Ichbiah,TX,8.19,Disco Light Up Panels,67885.00,40.78,23.33,2768350.30,1583757.05,356437.59,4708544.94,11-28-2007
206981,Jaden Smith,DN,9.46,Disco Light Up Panels,133946.00,40.78,23.33,5462317.88,3124960.18,812356.50,9399634.56,11-28-2007
207056,Jaden Smith,ZZ,9.46,Laminate,47737.00,4.50,9.80,214816.50,467822.60,64577.66,747216.76,11-28-2007
207072,Elon Musk,XX,9.46,Granite,173081.00,72.50,29.25,12548372.50,5062619.25,1665999.82,19276991.57,11-28-2007
207167,Steve Jobs,OH,7.14,Mosaic Tile,19305.00,18.50,49.25,357142.50,950771.25,93385.04,1401298.79,11-28-2007
207221,Ada Lovelace,RI,7,Granite,287155.00,72.50,29.25,20818737.50,8399283.75,2045261.49,31263282.74,11-28-2007
207286,Alan M. Galloway# Jr.,OH,7.14,Dirt,69001.00,0.78,3.33,53820.78,229773.33,20248.62,303842.73,11-28-2007
207299,Thomas J. Watson,AK,1.76,Granite,145491.00,72.50,29.25,10548097.50,4255611.75,260545.28,15064254.53,11-28-2007
207373,Alan M. Galloway# Sr.,ZZ,9.46,Marble,81988.00,88.73,34.25,7274795.24,2808089.00,953840.85,11036725.09,11-28-2007
207407,Monty Hall,XX,9.46,Wood,240678.00,12.50,9.25,3008475.00,2226271.50,495207.02,5729953.52,11-28-2007
207474,Thurston Howell# III,RI,7,Dirt,193164.00,0.78,3.33,150667.92,643236.12,55573.28,849477.32,11-28-2007
207557,Monsters Inc.,HI,4.35,Marble,91232.00,88.73,34.25,8095015.36,3124696.00,488057.44,11707768.80,11-28-2007
207564,Elon Musk,WY,9.46,Distressed Red Oak,96557.00,18.57,23.33,1793063.49,2252674.81,382726.84,4428465.14,11-28-2007
207642,Albert Einstein,HI,4.35,Laminate,133593.00,4.50,9.80,601168.50,1309211.40,83101.53,1993481.43,11-28-2007
207701,Alphabet,HI,4.35,Mosaic Tile,75655.00,18.50,49.25,1399617.50,3726008.75,222964.74,5348590.99,11-28-2007
207788,Thomas J. Watson,ZZ,9.46,Distressed Red Oak,197463.00,18.57,23.33,3666887.91,4606811.79,782691.99,9056391.69,11-28-2007
207800,Microsoft# Inc.,II,9.46,Tile,198812.00,1.50,14.30,298218.00,2843011.60,297160.32,3438389.92,11-28-2007
207842,Monsters Inc.,LO,9.46,Bamboo,195719.00,18.50,9.25,3620801.50,1810400.75,513791.73,5944993.98,11-28-2007
207938,Louisville Llama Farm,ZZ,9.46,Bamboo,61237.00,18.50,9.25,1132884.50,566442.25,160756.31,1860083.06,11-28-2007
207998,Thomas J. Watson,AK,1.76,Mosaic Tile,206950.00,18.50,49.25,3828575.00,10192287.50,246767.18,14267629.68,11-28-2007
208009,Charles Babbage,LO,9.46,Marble,273302.00,88.73,34.25,24250086.46,9360593.50,3179570.32,36790250.28,11-28-2007
208065,Tractor Supply Co.,TX,8.19,Asphalt,124563.00,10.78,13.33,1342789.14,1660424.79,245963.22,3249177.15,11-28-2007
208084,Alan M. Galloway# Jr.,RI,7,Dirt,92816.00,0.78,3.33,72396.48,309077.28,26703.16,408176.92,11-28-2007
208130,Alphabet,AK,1.76,Marble,148752.00,88.73,34.25,13198764.96,5094756.00,321965.97,18615486.93,11-28-2007
208307,Thurston Howell# III,TX,8.19,Granite,119089.00,72.50,29.25,8633952.50,3483353.25,992407.34,13109713.09,11-28-2007
208378,Adams# Douglas,KY,6,Asphalt,119942.00,10.78,13.33,1292974.76,1598826.86,173508.10,3065309.72,11-28-2007
330970,Microsoft# Inc.,HI,4.35,Distressed Red Oak,118761.00,18.57,23.33,2205391.77,2770694.13,216459.74,5192545.64,11-29-2016
331069,Apple,TX,8.19,Distressed Red Oak,181454.00,18.57,23.33,3369600.78,4233321.82,622679.36,8225601.96,11-29-2016
331146,Alphabet,XX,9.46,Wood,253729.00,12.50,9.25,3171612.50,2346993.25,522060.10,6040665.85,11-29-2016
331170,Elon Musk,XX,9.46,Laminate,202783.00,4.50,9.80,912523.50,1987273.40,274320.79,3174117.69,11-29-2016
331248,Bill Gates,WY,9.46,Marble,19311.00,88.73,34.25,1713465.03,661401.75,224662.40,2599529.18,11-29-2016
331334,Apple,OH,7.14,Bamboo,62167.00,18.50,9.25,1150089.50,575044.75,123174.59,1848308.84,11-29-2016
331370,Microsoft# Inc.,OH,7.14,Marble,67992.00,88.73,34.25,6032930.16,2328726.00,597022.25,8958678.41,11-29-2016
331396,Apple,ZZ,9.46,Laminate,262775.00,4.50,9.80,1182487.50,2575195.00,355476.76,4113159.26,11-29-2016
331430,Alex Trebek,ZZ,9.46,Disco Light Up Panels,128862.00,40.78,23.33,5254992.36,3006350.46,781523.03,9042865.85,11-29-2016
331585,Charles Darwin,RI,7,Distressed Red Oak,20374.00,18.57,23.33,378345.18,475325.42,59756.94,913427.54,11-29-2016
331596,Adams# Douglas,DN,9.46,Asphalt,277704.00,10.78,13.33,2993649.12,3701794.32,633388.95,7328832.39,11-29-2016
331682,Penn Jillette,OH,7.14,Dirt,271026.00,0.78,3.33,211400.28,902516.58,79533.66,1193450.52,11-29-2016
331757,Jaden Smith,OH,7.14,Bamboo,254999.00,18.50,9.25,4717481.50,2358740.75,505242.27,7581464.52,11-29-2016
331850,Bill Gates,DN,9.46,Carpet,29461.00,12.50,6.30,368262.50,185604.30,52395.80,606262.60,11-29-2016
331878,Tractor Supply Co.,LO,9.46,Mosaic Tile,168692.00,18.50,49.25,3120802.00,8308081.00,1081172.33,12510055.33,11-29-2016
331954,Tractor Supply Co.,DN,9.46,Tile,278025.00,1.50,14.30,417037.50,3975757.50,415558.41,4808353.41,11-29-2016
332053,Alan M. Galloway# Jr.,LO,9.46,Wood,152105.00,12.50,9.25,1901312.50,1406971.25,312963.64,3621247.39,11-29-2016
332066,Microsoft# Inc.,HI,4.35,Straw,138403.00,1.80,3.25,249125.40,449809.75,30403.68,729338.83,11-29-2016
332091,Ada Lovelace,OH,7.14,Straw,261791.00,1.80,3.25,471223.80,850820.75,94393.98,1416438.53,11-29-2016
332123,Thomas J. Watson,LO,9.46,Laminate,16348.00,4.50,9.80,73566.00,160210.40,22115.25,255891.65,11-29-2016
332174,Jaden Smith,AK,1.76,Straw,206104.00,1.80,3.25,370987.20,669838.00,18318.52,1059143.72,11-29-2016
332177,Elon Musk,OH,7.14,Granite,74743.00,72.50,29.25,5418867.50,2186232.75,543004.16,8148104.41,11-29-2016
4300,Apple,II,9.46,Wood,70936.00,12.50,9.25,886700.00,656158.00,145954.37,1688812.37,11-29-2021
4345,Apple,XX,9.46,Asphalt,31363.00,10.78,13.33,338093.14,418068.79,71532.92,827694.85,11-29-2021
4422,Elon Musk,HI,4.35,Carpet,227235.00,12.50,6.30,2840437.50,1431580.50,185832.78,4457850.78,11-29-2021
4435,Alan M. Galloway# Jr.,LO,9.46,Tile,43518.00,1.50,14.30,65277.00,622307.40,65045.48,752629.88,11-29-2021
4491,Jaden Smith,DN,9.46,Mosaic Tile,45643.00,18.50,49.25,844395.50,2247917.75,292532.83,3384846.08,11-29-2021
4536,Alphabet,WY,9.46,Straw,274812.00,1.80,3.25,494661.60,893139.00,131285.94,1519086.54,11-29-2021
4544,Apple,HI,4.35,Disco Light Up Panels,266837.00,40.78,23.33,10881612.86,6225307.21,744151.02,17851071.09,11-29-2021
4591,Monty Hall,LO,9.46,Wood,270273.00,12.50,9.25,3378412.50,2500025.25,556100.21,6434537.96,11-29-2021
4672,Elon Musk,ZZ,9.46,Disco Light Up Panels,7472.00,40.78,23.33,304708.16,174321.76,45316.23,524346.15,11-29-2021
4740,Alan M. Galloway# Jr.,RI,7,Trampoline,241252.00,20.78,13.33,5013216.56,3215889.16,576037.40,8805143.12,11-29-2021
4805,Grace Murray Hopper,XX,9.46,Bamboo,239556.00,18.50,9.25,4431786.00,2215893.00,628870.43,7276549.43,11-29-2021
4827,Microsoft# Inc.,XX,9.46,Asphalt,177595.00,10.78,13.33,1914474.10,2367341.35,405059.74,4686875.19,11-29-2021
4835,Penn Jillette,TX,8.19,Laminate,196691.00,4.50,9.80,885109.50,1927571.80,230358.60,3043039.90,11-29-2021
4854,Alan M. Galloway# Sr.,ZZ,9.46,Trampoline,226926.00,20.78,13.33,4715522.28,3024923.58,732246.18,8472692.04,11-29-2021
4855,Bill Gates,RI,7,Dirt,190353.00,0.78,3.33,148475.34,633875.49,54764.56,837115.39,11-29-2021
4886,Tractor Supply Co.,KY,6,Bamboo,168687.00,18.50,9.25,3120709.50,1560354.75,280863.86,4961928.11,11-29-2021
4975,Alex Trebek,XX,9.46,Marble,200782.00,88.73,34.25,17815386.86,6876783.50,2335879.32,27028049.68,11-29-2021
5013,Ada Lovelace,OH,7.14,Asphalt,55036.00,10.78,13.33,593288.08,733629.88,94741.94,1421659.90,11-29-2021
5110,Microsoft# Inc.,ZZ,9.46,Tile,31898.00,1.50,14.30,47847.00,456141.40,47677.30,551665.70,11-29-2021
5176,Jaden Smith,LO,9.46,Marble,85992.00,88.73,34.25,7630070.16,2945226.00,1000423.02,11575719.18,11-29-2021
5183,Alan M. Galloway# Sr.,II,9.46,Mosaic Tile,218493.00,18.50,49.25,4042120.50,10760780.25,1400354.41,16203255.16,11-29-2021
5236,Alan M. Galloway# Jr.,DN,9.46,Granite,274842.00,72.50,29.25,19926045.00,8039128.50,2645505.41,30610678.91,11-29-2021
5258,Thomas J. Watson,KY,6,Straw,253764.00,1.80,3.25,456775.20,824733.00,76890.49,1358398.69,11-29-2021
5345,Microsoft# Inc.,LO,9.46,Tile,146797.00,1.50,14.30,220195.50,2099197.10,219414.54,2538807.14,11-29-2021
5356,Apple,KY,6,Disco Light Up Panels,10371.00,40.78,23.33,422929.38,241955.43,39893.09,704777.90,11-29-2021
5437,Grace Murray Hopper,ZZ,9.46,Carpet,92861.00,12.50,6.30,1160762.50,585024.30,165151.43,1910938.23,11-29-2021
104184,Apple,XX,9.46,Tile,179207.00,1.50,14.30,268810.50,2562660.10,267857.12,3099327.72,12-01-2027
104250,Jaden Smith,RI,7,Bamboo,238560.00,18.50,9.25,4413360.00,2206680.00,463402.80,7083442.80,12-01-2027
